prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,inverse_energy_normalized,headroom_threshold_met,energy_min,energy_max,throughput_normalized,edp_efficiency_normalized,performance_metric,reward
4,10,16,152.4698983,4.2885,4.806830644607544,0.0085,0.0981,33.0858,86.18395,0.44857,False,False,False,458.90160687848737,0.0015293626311111861,0.867272317822512,0.0,30.4958,35.6758,0.1015,4.187,368,1600,30.4958,35.6758,0.867272317822512,True,109.66024753000002,432.19771724,0.49405164787761274,0.6943494907761479,0.867272317822512,0.867272317822512
4,10,8,138.85607676,4.222499999999999,4.739821672439575,0.0059,0.0544,30.117600000000003,86.2978,0.4980399999999999,False,False,False,219.7749627531172,0.0017055539065543705,0.9094808139462042,0.0,27.2732,32.962,0.0573,4.1652,128,800,27.2732,32.962,0.9094808139462042,True,109.66024753000002,432.19771724,0.23221089530207703,0.7810017113086898,0.9094808139462042,0.9094808139462042
4,10,5,134.07205557000003,4.2404,4.766398191452026,0.0051,0.0539,28.43345,86.068,0.5261091666666666,False,False,False,133.2421155452043,0.0017589557150758202,0.9243132648682673,0.0,25.1613,31.7056,0.0569,4.1835,65,500,25.1613,31.7056,0.9243132648682673,True,109.66024753000002,432.19771724,0.13745848526304927,0.8072651302957973,0.9243132648682673,0.9243132648682673
4,10,4,132.43630273999997,4.231599999999999,4.755775451660156,0.0047,0.0542,27.8696,86.6388,0.5355066666666667,False,False,False,113.43224467524232,0.001784384092138506,0.9293847774322829,0.0,24.3475,31.3917,0.0569,4.1747,80,400,24.3475,31.3917,0.9293847774322829,True,109.66024753000002,432.19771724,0.11576691878794097,0.8197710011539205,0.9293847774322829,0.9293847774322829
4,10,3,130.98329608,4.2427,4.769003391265869,0.0044,0.0527,27.55975,86.23605,0.5406708333333333,False,False,False,79.90193039764056,0.0017994581897943331,0.9338897010348224,0.0,24.1582,30.9613,0.0553,4.1874,39,300,24.1582,30.9613,0.9338897010348224,True,109.66024753000002,432.19771724,0.07905163448052405,0.8271845579893327,0.9338897010348224,0.9338897010348224
4,10,2,131.85343001,4.3577,4.8735268115997314,0.0041,0.0594,26.99805,86.12325,0.5500325,False,False,False,51.403251393337904,0.001740408672772917,0.9311919247709286,0.0,23.6429,30.3532,0.0621,4.2956,24,200,23.6429,30.3532,0.9311919247709286,True,109.66024753000002,432.19771724,0.047845929297863764,0.7981435526477838,0.9311919247709286,0.9311919247709286
4,10,1,127.92973019,4.2107,4.72460150718689,0.0034,0.049,27.0397,86.15435,0.5493383333333334,False,False,False,26.123916184027312,0.0018564113496957022,0.943357022437032,0.0,23.6137,30.4657,0.0514,4.1593,10,100,23.6137,30.4657,0.943357022437032,True,109.66024753000002,432.19771724,0.02016536622207031,0.8551945588215814,0.943357022437032,0.943357022437032
4,9,32,168.97412565000002,4.3083,4.836150646209717,0.0133,0.1769,32.46425,86.6788,0.45892916666666667,False,False,False,913.5851928637297,0.0013736429280277126,0.8161023642514145,0.0,25.0885,39.84,0.1809,4.1274,736,3200,25.0885,39.84,0.8161023642514145,True,109.66024753000002,432.19771724,0.99192461713026,0.6177653465334197,0.8161023642514145,0.8161023642514145
4,9,26,160.30589910999998,4.2425,4.767870664596558,0.0112,0.1186,34.33235,86.5952,0.4277941666666667,False,False,False,723.1583445708086,0.0014703768081388625,0.8429774635934965,0.0,30.6677,37.997,0.1223,4.1202,468,2600,30.6677,37.997,0.8429774635934965,True,109.66024753000002,432.19771724,0.7834095457546744,0.6653398106564336,0.8429774635934965,0.8429774635934965
4,9,16,148.62418913999997,4.2888,4.816443681716919,0.0085,0.0955,32.01415,86.67265,0.4664308333333333,False,False,False,455.1388604880478,0.0015688257422274195,0.8791956120787042,0.0,29.2465,34.7818,0.099,4.1898,352,1600,29.2465,34.7818,0.8791956120787042,True,109.66024753000002,432.19771724,0.4899314865705062,0.7137577514788565,0.8791956120787042,0.8791956120787042
4,9,8,134.66824880000001,4.2252,4.7524614334106445,0.0059,0.0557,29.28,86.47489999999999,0.512,False,False,False,217.7411204816055,0.001757468361446819,0.9224648184519919,0.0,26.6134,31.9466,0.0586,4.1666,120,800,26.6134,31.9466,0.9224648184519919,True,109.66024753000002,432.19771724,0.22998386287354783,0.8065336383740441,0.9224648184519919,0.9224648184519919
4,9,5,130.93079348,4.228899999999999,4.746884107589722,0.0051,0.0555,27.8261,86.53995,0.5362316666666668,False,False,False,139.51615325116384,0.0018060542181324716,0.9340524808819117,0.0,24.6022,31.05,0.0584,4.1705,90,500,24.6022,31.05,0.9340524808819117,True,109.66024753000002,432.19771724,0.14432847986622044,0.8304285353131677,0.9340524808819117,0.9340524808819117
4,9,4,128.35106148,4.2188,4.730877161026001,0.0045,0.0534,27.2883,86.44874999999999,0.545195,False,False,False,107.13944554388794,0.0018467648383389088,0.9420507205975005,0.0,24.0675,30.5091,0.056,4.1628,52,400,24.0675,30.5091,0.9420507205975005,True,109.66024753000002,432.19771724,0.10887638065327523,0.8504503305540014,0.9420507205975005,0.9420507205975005
4,9,3,128.38886036999997,4.2608,4.7856504917144775,0.0042,0.0531,26.93565,86.48140000000001,0.5510725000000001,False,False,False,80.26659775943537,0.0018280223708268448,0.9419335283530337,0.0,23.6529,30.2184,0.0557,4.2051,42,300,23.6529,30.2184,0.9419335283530337,True,109.66024753000002,432.19771724,0.07945094078451763,0.8412326412893415,0.9419335283530337,0.9419335283530337
4,9,2,127.01731079999999,4.250299999999999,4.763605833053589,0.0038,0.0496,26.866950000000003,86.71995,0.5522174999999999,False,False,False,52.23159489175003,0.0018523263317823712,0.9461859011741919,0.0,23.7739,29.96,0.052,4.1983,22,200,23.7739,29.96,0.9461859011741919,True,109.66024753000002,432.19771724,0.04875295530414004,0.853185515682442,0.9461859011741919,0.9461859011741919
4,9,1,125.13482265,4.2047,4.721918344497681,0.0034,0.0488,26.55585,86.42535,0.5574025,False,False,False,26.399023378832407,0.001900582831565568,0.9520223956183649,0.0,23.271,29.8407,0.0512,4.1535,11,100,23.271,29.8407,0.9520223956183649,True,109.66024753000002,432.19771724,0.020466605237865407,0.8769184323709901,0.9520223956183649,0.9520223956183649
4,8,32,161.79298727999998,4.3868,4.918331146240234,0.0135,0.1708,31.057850000000002,86.64095,0.4823691666666666,False,False,False,882.6477426261187,0.0014089399087998712,0.8383668731670971,0.0,24.7296,37.3861,0.1748,4.212,672,3200,24.7296,37.3861,0.8383668731670971,True,109.66024753000002,432.19771724,0.958048487255175,0.6351246723814709,0.8383668731670971,0.8383668731670971
4,8,26,152.60646477999998,4.2472,4.769762277603149,0.0115,0.1211,32.6854,87.05705,0.45524333333333333,False,False,False,703.9930533073428,0.0015428523104878667,0.8668489050632975,0.0,29.2369,36.1339,0.1249,4.1223,390,2600,29.2369,36.1339,0.8668489050632975,True,109.66024753000002,432.19771724,0.7624237860702612,0.7009838185504442,0.8668489050632975,0.8668489050632975
4,8,16,142.72291135999998,4.3076,4.8276145458221436,0.0085,0.0897,30.7537,86.7576,0.48743833333333336,False,False,False,442.0093690200183,0.001626563171599588,0.8974920220595538,0.0,28.2671,33.2403,0.0931,4.2145,304,1600,28.2671,33.2403,0.8974920220595538,True,109.66024753000002,432.19771724,0.4755548538891204,0.7421534620516681,0.8974920220595538,0.8974920220595538
4,8,8,130.07875832,4.2493,4.768286466598511,0.0066,0.0541,28.16545,86.83345,0.5305758333333334,False,False,False,218.3888597206929,0.0018091568598137362,0.9366941434483295,0.0,25.6508,30.6801,0.0577,4.1916,128,800,25.6508,30.6801,0.9366941434483295,True,109.66024753000002,432.19771724,0.23069312942331144,0.8319544382872063,0.9366941434483295,0.9366941434483295
4,8,5,126.67026954,4.2944,4.808969497680664,0.005,0.0545,26.72295,86.4851,0.5546175000000001,False,False,False,131.56666086841912,0.0018383271884692659,0.9472618730924688,0.0,23.8731,29.5728,0.0574,4.237,65,500,23.8731,29.5728,0.9472618730924688,True,109.66024753000002,432.19771724,0.13562388287032873,0.8463006296369634,0.9472618730924688,0.9472618730924688
4,8,4,124.40989744000001,4.2391000000000005,4.753828763961792,0.0047,0.0539,26.3371,86.74305000000001,0.5610483333333334,False,False,False,108.51357398655986,0.0018961443899484108,0.9542699645927596,0.0,23.2434,29.4308,0.0566,4.1825,60,400,23.2434,29.4308,0.9542699645927596,True,109.66024753000002,432.19771724,0.11038103450262221,0.874735572743785,0.9542699645927596,0.9542699645927596
4,8,3,123.3884806,4.231,4.7531654834747314,0.004,0.0526,26.1044,86.81685,0.5649266666666667,False,False,False,79.41383138410981,0.0019155008871396633,0.957436780655769,0.0,22.9642,29.2446,0.055,4.176,36,300,22.9642,29.2446,0.957436780655769,True,109.66024753000002,432.19771724,0.07851717202653143,0.8842552465138679,0.957436780655769,0.957436780655769
4,8,2,121.93714682,4.2218,4.735167503356934,0.0039,0.0523,25.80755,86.5746,0.5698741666666667,False,False,False,53.53165627655117,0.0019425236489408679,0.9619365176361109,0.0,22.6504,28.9647,0.0548,4.167,26,200,22.6504,28.9647,0.9619365176361109,True,109.66024753000002,432.19771724,0.050176506630408194,0.8975452480142623,0.9619365176361109,0.9619365176361109
4,8,1,119.63575618,4.1819,4.701091766357422,0.0036,0.0494,25.6982,86.58019999999999,0.5716966666666666,False,False,False,27.260329692166316,0.0019987816635476706,0.9690717836319322,0.0,22.7142,28.6822,0.052,4.1299,14,100,22.7142,28.6822,0.9690717836319322,True,109.66024753000002,432.19771724,0.02140972512359078,0.9252133710593424,0.9690717836319322,0.9690717836319322
4,7,32,153.89163341000003,4.3118,4.838451623916626,0.0133,0.1503,29.908250000000002,86.50115,0.5015291666666666,False,False,False,875.7361483055456,0.0015070455602065333,0.8628643490017783,0.0,23.6793,36.1372,0.1545,4.1573,576,3200,23.6793,36.1372,0.8628643490017783,True,109.66024753000002,432.19771724,0.9504803759515813,0.6833737841481887,0.8628643490017783,0.8628643490017783
4,7,26,146.80394909000003,4.2605,4.7921061515808105,0.0115,0.1193,31.4581,87.17045,0.4756983333333333,False,False,False,720.1031052451342,0.001598827800601031,0.8848391115816816,0.0,28.2753,34.6409,0.1231,4.1374,468,2600,28.2753,34.6409,0.8848391115816816,True,109.66024753000002,432.19771724,0.7800640960359323,0.7285129938827785,0.8848391115816816,0.8848391115816816
4,7,16,135.31018645,4.2451,4.770730018615723,0.0082,0.0709,29.5009,86.57974999999999,0.5083183333333333,False,False,False,433.4408062375901,0.0017409310919251576,0.92047454535108,0.0,27.0415,31.9603,0.0741,4.171,240,1600,27.0415,31.9603,0.92047454535108,True,109.66024753000002,432.19771724,0.46617238237220554,0.7984004823934623,0.92047454535108,0.92047454535108
4,7,8,125.52910177999999,4.2263,4.743963718414307,0.0061,0.0626,27.57025,86.5299,0.5404958333333333,False,False,False,217.68444793686012,0.0018849301281611407,0.9507999667007122,0.0,25.3701,29.7704,0.0658,4.1605,120,800,25.3701,29.7704,0.9507999667007122,True,109.66024753000002,432.19771724,0.2299218071297357,0.8692203127908962,0.9507999667007122,0.9507999667007122
4,7,5,122.41277287,4.2402999999999995,4.754769802093506,0.0049,0.0549,26.13295,86.52005,0.5644508333333333,False,False,False,139.14106569321376,0.0019265340075848522,0.9604618795097943,0.0,23.3206,28.9453,0.0576,4.1827,90,500,23.3206,28.9453,0.9604618795097943,True,109.66024753000002,432.19771724,0.1439177635747984,0.8896814197654878,0.9604618795097943,0.9604618795097943
4,7,4,119.79769626,4.2305,4.751888990402222,0.0046,0.0601,25.47495,86.43530000000001,0.5754175,False,False,False,105.8976230002073,0.0019731487796205813,0.9685697021833934,0.0,22.5453,28.4046,0.0628,4.1677,48,400,22.5453,28.4046,0.9685697021833934,True,109.66024753000002,432.19771724,0.1075166001462058,0.9126069221568743,0.9685697021833934,0.9685697021833934
4,7,3,118.63711476,4.229,4.747514009475708,0.0043,0.0527,25.1946,86.4153,0.58009,False,False,False,78.03261337606682,0.001993158049211845,0.9721679864417883,0.0,22.2592,28.13,0.0553,4.1737,30,300,22.2592,28.13,0.9721679864417883,True,109.66024753000002,432.19771724,0.07700475518975582,0.9224476343996119,0.9721679864417883,0.9721679864417883
4,7,2,118.36297074,4.2486,4.769723892211914,0.004,0.0588,25.1219,86.51939999999999,0.5813016666666667,False,False,False,53.664723987966866,0.0019885581605350844,0.9730179466657788,0.0,22.3029,27.9409,0.0615,4.1871,28,200,22.3029,27.9409,0.9730179466657788,True,109.66024753000002,432.19771724,0.05032221414797919,0.9201853738703023,0.9730179466657788,0.9730179466657788
4,7,1,115.55579472,4.188,4.706604957580566,0.0036,0.0488,24.7237,86.095,0.5879383333333333,False,False,False,26.504291665641915,0.002066339117765679,0.9817213572261827,0.0,21.7831,27.6643,0.0514,4.1366,11,100,21.7831,27.6643,0.9817213572261827,True,109.66024753000002,432.19771724,0.020581872725272992,0.9584386451643799,0.9817213572261827,0.9817213572261827
4,6,32,153.23006241000002,4.5101,5.042800426483154,0.0133,0.1499,28.7391,86.5094,0.521015,False,False,False,837.2318047866332,0.0014470043927829169,0.8649154936349736,0.0,23.1201,34.3581,0.1538,4.3563,576,3200,23.1201,34.3581,0.8649154936349736,True,109.66024753000002,432.19771724,0.9083185904203415,0.6538450775335404,0.8649154936349736,0.8649154936349736
4,6,26,143.70198649000002,4.2941,4.820285081863403,0.0114,0.1215,30.468400000000003,86.37975,0.4921933333333333,False,False,False,702.3588872269189,0.0016205598452120103,0.8944564828681528,0.0,27.2861,33.6507,0.1253,4.1688,416,2600,27.2861,33.6507,0.8944564828681528,True,109.66024753000002,432.19771724,0.7606343941859035,0.7392009800927476,0.8944564828681528,0.8944564828681528
4,6,16,132.14297021000002,4.2862,4.805392026901245,0.0086,0.0863,28.71845,86.57310000000001,0.5213591666666667,False,False,False,436.75039971293927,0.0017655641545130966,0.9302942299999603,0.0,26.5148,30.9221,0.0897,4.1965,272,1600,26.5148,30.9221,0.9302942299999603,True,109.66024753000002,432.19771724,0.46979634677598053,0.8105152114933734,0.9302942299999603,0.9302942299999603
4,6,8,127.46407664,4.2808,4.797734498977661,0.006,0.0762,27.2607,86.51345,0.545655,False,False,False,226.12590494162188,0.0018326826017794218,0.9448007416750438,0.0,24.649,29.8724,0.0792,4.2016,168,800,24.649,29.8724,0.9448007416750438,True,109.66024753000002,432.19771724,0.23916509937366487,0.8435245786126825,0.9448007416750438,0.9448007416750438
4,6,5,131.27352352,4.3795,4.902259111404419,0.005,0.055,28.032400000000003,86.97425,0.5327933333333333,False,False,False,127.8684489397308,0.0017393954361972005,0.9329898755346689,0.0,26.0376,30.0272,0.0578,4.3217,60,500,26.0376,30.0272,0.9329898755346689,True,109.66024753000002,432.19771724,0.13157438601006297,0.7976452351289975,0.9329898755346689,0.9329898755346689
4,6,4,118.54012067999999,4.2733,4.796732187271118,0.0045,0.053,25.39345,86.4179,0.5767758333333333,False,False,False,106.70907572389588,0.0019741095582687103,0.9724687083395798,0.0,22.9845,27.8024,0.0556,4.2177,56,400,22.9845,27.8024,0.9724687083395798,True,109.66024753000002,432.19771724,0.10840513096060844,0.9130794404645557,0.9724687083395798,0.9724687083395798
4,6,3,116.81675652,4.267799999999999,4.792355537414551,0.0042,0.0598,24.597,86.22665,0.59005,False,False,False,78.72906913888441,0.0020058146380981055,0.9778118523828112,0.0,21.7389,27.4551,0.0623,4.2055,36,300,21.7389,27.4551,0.9778118523828112,True,109.66024753000002,432.19771724,0.07776736573756293,0.9286722418814709,0.9778118523828112,0.9778118523828112
4,6,2,115.52912535,4.2397,4.752524137496948,0.0039,0.0531,24.4375,85.94995,0.5927083333333333,False,False,False,53.30564584625189,0.0020416128315843387,0.9818040433402145,0.0,21.5499,27.3251,0.0556,4.1841,26,200,21.5499,27.3251,0.9818040433402145,True,109.66024753000002,432.19771724,0.049929027971658414,0.9462780679862712,0.9818040433402145,0.9818040433402145
4,6,1,113.04570296,4.185700000000001,4.709805965423584,0.0036,0.0496,24.31655,85.92670000000001,0.5947241666666667,False,False,False,27.474489936094333,0.0021133812118176447,0.9895036832990477,0.0,21.5568,27.0763,0.0521,4.1336,15,100,21.5568,27.0763,0.9895036832990477,True,109.66024753000002,432.19771724,0.021644227973103745,0.9815743078006266,0.9895036832990477,0.9895036832990477
4,5,32,147.66003583999998,4.4235999999999995,4.947983741760254,0.0135,0.1585,28.26965,86.01185,0.5288391666666666,False,False,False,868.0710579457777,0.001530950611051754,0.8821848874049691,0.0,22.7532,33.7861,0.1628,4.2608,640,3200,22.7532,33.7861,0.8821848874049691,True,109.66024753000002,432.19771724,0.9420871956947261,0.6951304714896663,0.8821848874049691,0.8821848874049691
4,5,26,139.70363118,4.3131,4.840299129486084,0.0112,0.1195,29.542550000000002,86.21815000000001,0.5076241666666667,False,False,False,693.2367222562142,0.0016595975207381781,0.9068530435331664,0.0,26.5223,32.5628,0.123,4.1901,390,2600,26.5223,32.5628,0.9068530435331664,True,109.66024753000002,432.19771724,0.7506457350392665,0.7584000083094546,0.9068530435331664,0.9068530435331664
4,5,16,128.47701416,4.279,4.807397842407227,0.0084,0.0693,28.6815,86.67855,0.521975,False,False,False,426.2677199654779,0.001818998235552841,0.9416602150227118,0.0,27.2908,30.0722,0.0726,4.2064,224,1600,27.2908,30.0722,0.9416602150227118,True,109.66024753000002,432.19771724,0.4583179405777797,0.8367945023524869,0.9416602150227118,0.9416602150227118
4,5,8,123.89303819999999,4.4563999999999995,4.9797704219818115,0.0061,0.0547,25.8423,86.33680000000001,0.569295,False,False,False,204.64944694160155,0.0018112105135877688,0.9558724427186802,0.0,23.8311,27.8535,0.058,4.3984,112,800,23.8311,27.8535,0.9558724427186802,True,109.66024753000002,432.19771724,0.21564864036111778,0.8329644409634305,0.9558724427186802,0.9558724427186802
4,5,5,116.79928938999998,4.3104,4.825734853744507,0.0049,0.0541,24.64065,85.85579999999999,0.5893225,False,False,False,129.91830690462442,0.001986288026141539,0.9778660077341746,0.0,22.1176,27.1637,0.0569,4.2535,60,500,22.1176,27.1637,0.9778660077341746,True,109.66024753000002,432.19771724,0.13381895542709246,0.9190689043651399,0.9778660077341746,0.9778660077341746
4,5,4,114.81061961,4.2921000000000005,4.811158657073975,0.0046,0.0525,24.502299999999998,86.1243,0.5916283333333333,False,False,False,103.44584155871448,0.002029308649652123,0.9840317092937114,0.0,22.1961,26.8085,0.0551,4.237,44,400,22.1961,26.8085,0.9840317092937114,True,109.66024753000002,432.19771724,0.10483192943483734,0.9402267769471376,0.9840317092937114,0.9840317092937114
4,5,3,113.81597006,4.2706,4.792259693145752,0.0044,0.0598,23.987299999999998,85.75605,0.6002116666666667,False,False,False,78.67745078503002,0.002057348665065639,0.9871155356500549,0.0,21.2431,26.7315,0.0626,4.208,36,300,21.2431,26.7315,0.9871155356500549,True,109.66024753000002,432.19771724,0.07771084427100122,0.9540170715757236,0.9871155356500549,0.9871155356500549
4,5,2,112.52581788,4.2976,4.81569766998291,0.0038,0.0524,23.7237,85.7318,0.604605,False,False,False,51.19135070938414,0.0020678633207589993,0.9911155427846058,0.0,21.1995,26.2479,0.0549,4.2427,20,200,21.1995,26.2479,0.9911155427846058,True,109.66024753000002,432.19771724,0.04761390063890498,0.9591882598861153,0.9911155427846058,0.9911155427846058
4,5,1,110.42495596999998,4.2104,4.728679656982422,0.0034,0.0493,23.637549999999997,85.82015000000001,0.6060408333333334,False,False,False,26.125777568454883,0.0021508464514800483,0.9976290865036935,0.0,20.9832,26.2919,0.0517,4.1587,10,100,20.9832,26.2919,0.9976290865036935,True,109.66024753000002,432.19771724,0.020167404415267605,1.0,0.9976290865036935,0.9976290865036935
4,4,32,145.62672433999998,4.5994,5.123583555221558,0.0133,0.1252,26.90135,86.16714999999999,0.5516441666666666,False,False,False,793.1467597628473,0.001492992883656007,0.8884889968215531,0.0,21.8572,31.9455,0.1292,4.4702,448,3200,21.8572,31.9455,0.8884889968215531,True,109.66024753000002,432.19771724,0.8600460049517705,0.6764625700459822,0.8884889968215531,0.8884889968215531
4,4,26,139.25606257,4.4474,4.9674437046051025,0.0114,0.1235,28.286450000000002,86.3732,0.5285591666666666,False,False,False,683.9949894331543,0.0016146548302586059,0.9082406919524412,0.0,25.0774,31.4955,0.1273,4.3201,442,2600,25.0774,31.4955,0.9082406919524412,True,109.66024753000002,432.19771724,0.7405261505557267,0.7362968484511365,0.9082406919524412,0.9082406919524412
4,4,16,128.42023628,4.3959,4.917555332183838,0.0084,0.0874,27.38145,86.97149999999999,0.5436425,False,False,False,429.49101901976405,0.001771408524392145,0.941836250011921,0.0,25.4704,29.2925,0.0907,4.3052,288,1600,25.4704,29.2925,0.941836250011921,True,109.66024753000002,432.19771724,0.46184741364523013,0.8133895174223088,0.941836250011921,0.941836250011921
4,4,8,118.64336979,4.3281,4.841700077056885,0.006,0.0549,25.97605,86.7053,0.5670658333333333,False,False,False,208.8675841899253,0.0019474182665392432,0.9721485932531283,0.0,24.5002,27.4519,0.058,4.2701,104,800,24.5002,27.4519,0.9721485932531283,True,109.66024753000002,432.19771724,0.2202674490915616,0.8999524584875961,0.9721485932531283,0.9721485932531283
4,4,5,114.37380457,4.3236,4.845978260040283,0.0049,0.0538,24.18685,87.01140000000001,0.5968858333333333,False,False,False,130.6781083638384,0.002022217773256142,0.9853860171835599,0.0,21.8595,26.5142,0.0565,4.2671,65,500,21.8595,26.5142,0.9853860171835599,True,109.66024753000002,432.19771724,0.13465092873820653,0.936739429553301,0.9853860171835599,0.9853860171835599
4,4,4,113.73504808999999,4.3039,4.820381164550781,0.0045,0.0527,24.145699999999998,86.85220000000001,0.5975716666666667,False,False,False,104.09161363144739,0.002042883080180313,0.9873664273373767,0.0,21.8051,26.4863,0.0554,4.2485,48,400,21.8051,26.4863,0.9873664273373767,True,109.66024753000002,432.19771724,0.1055390419614866,0.946902785987731,0.9873664273373767,0.9873664273373767
4,4,3,114.2274009,4.3735,4.8896331787109375,0.0042,0.0533,23.6692,86.91210000000001,0.6055133333333332,False,False,False,76.82632289326102,0.0020017073008504155,0.9858399293139292,0.0,21.1562,26.1822,0.0558,4.3177,36,300,21.1562,26.1822,0.9858399293139292,True,109.66024753000002,432.19771724,0.0756838818550513,0.9266522219225194,0.9858399293139292,0.9858399293139292
4,4,2,112.67961962,4.3416,4.8587119579315186,0.0039,0.0516,23.25805,86.88165000000001,0.6123658333333334,False,False,False,53.43650879019053,0.0020441126143824835,0.9906386935672473,0.0,20.4936,26.0225,0.0542,4.2874,32,200,20.4936,26.0225,0.9906386935672473,True,109.66024753000002,432.19771724,0.05007232129578995,0.9475074803380659,0.9906386935672473,0.9906386935672473
4,4,1,110.0537169,4.255,4.770965814590454,0.0035,0.0519,23.512500000000003,87.1565,0.6081249999999999,False,False,False,25.616915248668565,0.002135481039987469,0.9987800816743748,0.0,21.0986,25.9264,0.0545,4.2005,9,100,21.0986,25.9264,0.9987800816743748,True,109.66024753000002,432.19771724,0.019610206394706054,0.9924431727854902,0.9987800816743748,0.9987800816743748
4,3,32,158.94866538999997,5.308,5.834483861923218,0.0133,0.173,26.240450000000003,87.35454999999999,0.5626591666666666,False,False,False,735.4934560110294,0.001185256101231401,0.8471854513389834,0.0,22.2709,30.21,0.1771,5.1309,704,3200,22.2709,30.21,0.8471854513389834,True,109.66024753000002,432.19771724,0.7969163420149739,0.5251152603136641,0.8471854513389834,0.8471854513389834
4,3,26,144.31434396,4.867,5.39935040473938,0.0113,0.1429,27.067700000000002,87.2364,0.5488716666666666,False,False,False,641.0518510269466,0.0014237349743144421,0.8925579206001765,0.0,24.3184,29.817,0.1464,4.7206,520,2600,24.3184,29.817,0.8925579206001765,True,109.66024753000002,432.19771724,0.6935039388763722,0.6424009990698228,0.8925579206001765,0.8925579206001765
4,3,16,125.46193847999999,4.4304,4.954716682434082,0.0084,0.0725,25.721049999999998,87.2281,0.5713158333333334,False,False,False,418.92370464885687,0.0017990575963576236,0.9510082008015763,0.0,23.0314,28.4107,0.076,4.3544,256,1600,23.0314,28.4107,0.9510082008015763,True,109.66024753000002,432.19771724,0.4502763335688086,0.8269875430648744,0.9510082008015763,0.9510082008015763
4,3,8,117.19289655,4.4003000000000005,4.922389030456543,0.006,0.0555,24.7338,87.40440000000001,0.58777,False,False,False,203.62243401076424,0.001939172413268013,0.9766456622023706,0.0,22.7827,26.6849,0.0586,4.3417,96,800,22.7827,26.6849,0.9766456622023706,True,109.66024753000002,432.19771724,0.21452407375458662,0.8958970846086095,0.9766456622023706,0.9766456622023706
4,3,5,114.18257129999999,4.389799999999999,4.908621549606323,0.0051,0.0528,23.7561,87.29455,0.604065,False,False,False,126.42942128811764,0.0019950576337775233,0.9859789196769413,0.0,21.4425,26.0697,0.0558,4.334,55,500,21.4425,26.0697,0.9859789196769413,True,109.66024753000002,432.19771724,0.12999866832016035,0.9233818646575591,0.9859789196769413,0.9859789196769413
4,3,4,113.00150927000001,4.3981,4.9182000160217285,0.0045,0.0532,23.30305,87.53625,0.6116158333333334,False,False,False,102.77162802764192,0.0020121050698977024,0.9896407020771749,0.0,20.8505,25.7556,0.0559,4.3422,52,400,20.8505,25.7556,0.9896407020771749,True,109.66024753000002,432.19771724,0.10409367385893384,0.9317659244839296,0.9896407020771749,0.9896407020771749
4,3,3,113.28610024,4.412599999999999,4.9274420738220215,0.0042,0.0528,23.4728,87.65799999999999,0.6087866666666667,False,False,False,76.14556584653813,0.0020004551158655684,0.9887583519729969,0.0,21.2156,25.73,0.0554,4.3572,36,300,21.2156,25.73,0.9887583519729969,True,109.66024753000002,432.19771724,0.07493846120948924,0.9260363877435478,0.9887583519729969,0.9887583519729969
4,3,2,111.82596315,4.394,4.91426682472229,0.0038,0.0524,23.13575,87.4124,0.6144041666666666,False,False,False,50.97859558975976,0.0020351540996907352,0.9932853828674626,0.0,20.7625,25.509,0.0549,4.3391,24,200,20.7625,25.509,0.9932853828674626,True,109.66024753000002,432.19771724,0.047380936383330276,0.9431016141068307,0.9932853828674626,0.9932853828674626
4,3,1,110.40134748,4.371700000000001,4.89110541343689,0.0034,0.049,22.8171,87.4757,0.619715,False,False,False,24.93308668639506,0.002071930928609096,0.9977022826195469,0.0,20.322,25.3122,0.0513,4.3204,9,100,20.322,25.3122,0.9977022826195469,True,109.66024753000002,432.19771724,0.01886142247715789,0.9611887406226326,0.9977022826195469,0.9977022826195469
4,2,32,163.97321722,6.1413,6.670135021209717,0.0129,0.1255,24.224400000000003,87.67895,0.5962599999999999,False,False,False,604.4321879028564,0.0009930400603544026,0.8316072556195286,0.0,21.6398,26.809,0.1294,6.0119,512,3200,21.6398,26.809,0.8316072556195286,True,109.66024753000002,432.19771724,0.6534058553418278,0.43058193724150823,0.8316072556195286,0.8316072556195286
4,2,26,161.23022994,5.6467,6.1849377155303955,0.0115,0.0981,25.212699999999998,88.2361,0.5797883333333333,False,False,False,524.9082605932207,0.0010983956674246705,0.8401116544494269,0.0,21.7472,28.6782,0.102,5.5447,364,2600,21.7472,28.6782,0.8401116544494269,True,109.66024753000002,432.19771724,0.5663281269244113,0.4823966328059124,0.8401116544494269,0.8401116544494269
4,2,16,167.03854211,6.0308,6.556860685348511,0.0085,0.0708,25.705550000000002,88.2748,0.5715741666666666,False,False,False,305.1004335908281,0.0009926779668578921,0.8221034764376679,0.0,23.6632,27.7479,0.0743,5.9565,240,1600,23.6632,27.7479,0.8221034764376679,True,109.66024753000002,432.19771724,0.32564124297297387,0.43040385688290866,0.8221034764376679,0.8221034764376679
